TUCASEID,GEMETSTA,GTMETSTA,PEEDUCA,PEHSPNON,PTDTRACE,TEAGE,TELFS,TEMJOT,TESCHENR,TESCHLVL,TESEX,TESPEMPNOT,TRCHILDNUM,TRDPFTPT,TRERNWA,TRHOLIDAY,TRSPFTPT,TRSPPRES,TRYHHCHILD,TUDIARYDAY,TUFNWGTP,TEHRUSLT,TUYEAR,TU20FWGT,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t18,t50,embed_x,embed_y,cluster
20190605192018,-1,1,39,2,1,67,5,-1,-1,-1,2,-1,2,-1,-1,0,-1,3,8,1,2313660.083131,-1,2019,2697047.335384,250,60,0,0,0,0,0,0,0,0,95,680,0,60,0,0,295,0,5.971426,5.1329093,11
20190605192019,-1,1,43,2,1,60,2,2,-1,-1,1,-1,0,1,88000,0,-1,3,-1,1,2537729.002269,40,2019,3106452.215613,610,215,0,0,0,0,133,10,0,0,90,330,0,0,0,0,52,0,-0.6391047,8.83753,15
20190605192021,-1,1,37,2,2,51,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,1,15359091.525304,-1,2019,15536310.169505,495,120,15,0,0,0,5,0,0,0,8,757,0,0,0,0,40,0,-0.27150545,14.9615965,24
20190605192028,-1,1,44,2,1,39,1,1,2,-1,1,1,0,1,179545,0,1,2,-1,1,6960363.117106,70,2019,9029587.894473,885,30,0,0,61,0,2,0,0,0,377,60,0,0,5,0,20,0,-0.9417479,11.028812,-1
20190605192029,-1,2,43,2,2,64,4,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,4,5832183.865298,-1,2019,7258961.023489,530,248,30,56,50,0,50,0,0,0,0,125,0,70,0,0,154,127,4.608385,5.820818,11
20190605192036,-1,1,36,2,1,76,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,4,9753471.097692,-1,2019,11959712.028589,782,258,0,0,0,0,0,0,0,0,90,302,0,0,0,0,8,0,-2.1738026,11.033093,-1
20190605192044,-1,1,41,2,1,60,5,-1,-1,-1,1,1,0,-1,-1,0,2,2,-1,5,10031440.278504,-1,2019,8639874.760911,615,250,0,0,0,0,40,0,0,0,225,270,0,0,0,0,40,0,-1.725074,10.17127,18
20190605192057,-1,1,43,2,1,52,1,2,-1,-1,2,-1,0,1,288461,0,-1,3,-1,2,8335362.252912,40,2019,7997237.033651,510,100,0,0,440,0,40,0,0,0,45,210,0,0,0,0,95,0,-0.10364589,-4.463028,13
20190605192058,-1,1,40,1,1,47,1,2,2,-1,2,-1,0,1,36000,0,-1,3,-1,4,16405790.452761,40,2019,20455681.114299,720,30,0,0,390,0,0,0,0,0,60,0,100,0,0,0,140,0,0.8380388,-1.171177,12
20190605192063,-1,1,36,1,1,85,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,7,3178391.027071,-1,2019,3096284.022506,540,22,0,0,0,0,75,0,0,0,50,683,0,0,0,0,40,30,0.7586987,10.866825,16
20190605192065,-1,1,43,2,1,37,1,2,2,-1,1,2,2,2,184615,0,-1,1,4,4,7783874.193691,32,2019,9493337.122541,566,55,100,30,480,0,0,8,0,0,40,45,0,20,0,0,40,56,-1.2945684,-1.7282116,3
20190605192069,-1,1,39,2,2,74,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,4565838.545667,-1,2019,4577275.468607,670,220,0,0,0,0,0,10,0,0,50,320,0,0,78,82,10,0,2.0735624,7.033499,10
20190605192074,-1,2,39,2,1,69,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,7,4535957.325069,-1,2019,4619262.359086,540,120,0,0,0,0,0,0,0,0,60,459,155,60,0,0,46,0,-3.6063888,7.8001456,14
20190605192079,-1,1,40,2,2,73,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,1218699.053475,-1,2019,1182686.985589,650,20,0,0,0,0,0,0,0,0,30,395,0,231,0,40,74,0,4.1379366,5.3680525,11
20190605192084,-1,1,44,2,2,43,1,2,2,-1,2,-1,0,2,-1,0,-1,3,-1,5,9938272.651138,5,2019,11537475.572251,600,330,0,0,180,0,0,0,0,0,0,180,0,0,0,60,0,90,1.5525128,6.9233017,10
20190605192087,-1,1,43,2,1,39,1,2,2,-1,1,-1,3,1,219200,0,-1,3,5,7,2925852.587606,45,2019,4123591.930622,510,0,30,0,0,0,0,0,0,0,180,240,420,0,0,0,0,60,-3.4062088,8.08483,14
20190605192093,-1,1,43,2,1,30,1,2,2,-1,1,1,0,1,115384,0,1,2,-1,7,9551535.85427,40,2019,8590120.982167,682,98,0,10,15,0,10,0,10,0,30,290,0,0,0,10,240,45,2.628479,12.678643,22
20190605192096,-1,1,44,2,1,80,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,6,6787057.837102,-1,2019,6049878.261057,600,10,0,0,0,0,0,0,0,0,30,770,0,0,0,0,0,30,0.48534796,15.152069,24
20190605192097,-1,1,43,2,2,52,1,2,-1,-1,1,-1,0,1,-1,0,-1,3,-1,1,1937968.750082,45,2019,1776360.113212,345,45,0,0,90,0,0,0,0,0,93,270,270,60,0,90,75,102,-3.6404176,7.5042195,14
20190605192099,-1,1,43,2,1,24,1,2,2,-1,1,-1,0,1,65384,0,-1,3,-1,6,9667003.085568,40,2019,7669827.321079,553,45,0,0,482,0,5,0,0,0,50,229,30,0,0,0,46,0,0.7179962,-1.9212893,12
20190605192101,-1,1,40,2,1,72,5,-1,-1,-1,2,1,0,-1,-1,0,1,1,-1,2,12205718.837294,-1,2019,14712161.683901,525,20,0,75,0,0,10,0,0,0,165,0,45,0,0,0,600,0,-1.8882619,9.928269,18
20190605192105,-1,1,43,2,4,48,1,2,2,-1,2,-1,0,1,115384,0,-1,3,-1,7,3766354.052266,40,2019,5281854.478789,550,130,0,0,0,0,120,0,0,0,80,540,0,0,0,0,20,0,0.48976108,10.0265045,16
20190605192112,-1,1,43,2,1,49,1,2,2,-1,1,-1,0,1,-1,0,-1,3,-1,3,5844449.687547,40,2019,7698601.018119,570,0,0,0,540,0,0,0,0,0,30,200,70,0,0,0,30,0,0.822033,-1.7433367,12
20190605192114,-1,2,40,2,1,72,1,2,-1,-1,1,1,0,1,-1,0,2,1,-1,1,3502158.392283,-4,2019,3346431.864763,490,540,0,0,0,0,30,0,0,0,60,145,0,70,0,20,85,0,4.504313,6.0320244,11
20190605192119,-1,1,39,1,1,41,1,2,2,-1,2,1,1,1,-1,0,1,1,2,2,16640463.386633,35,2019,17241507.894077,643,225,5,0,213,0,165,0,5,0,105,0,0,0,0,0,79,0,-0.37799168,8.874055,15
20190605192123,-1,1,45,2,1,60,1,1,-1,-1,2,1,0,1,-1,0,2,1,-1,1,5385830.150168,36,2019,7150039.357702,630,150,0,10,0,0,5,0,0,0,60,470,0,0,0,0,115,0,0.22623986,14.007752,26
20190605192126,-1,2,35,2,1,15,5,-1,2,-1,2,-1,1,-1,-1,0,-1,3,15,3,36284890.922513,-1,2019,37122163.781496,795,120,0,0,0,0,0,0,0,0,45,420,0,0,0,60,0,0,2.4628031,7.432082,10
20190605192128,-1,1,39,2,1,31,5,-1,2,-1,1,1,2,-1,-1,0,1,1,5,2,25496064.811744,-1,2019,24861610.142772,486,60,111,2,0,0,10,0,0,0,130,452,0,0,0,20,169,0,-1.2200235,5.675039,9
20190605192129,-1,2,39,2,1,33,1,2,2,-1,2,2,3,1,58500,0,-1,1,1,5,18573626.973952,45,2019,15887837.736981,545,225,10,0,0,0,0,30,0,0,15,475,0,0,0,0,140,0,9.538998,9.035519,8
20190605192133,-1,1,39,1,1,53,1,2,-1,-1,2,1,0,1,62000,0,1,1,-1,1,9542795.602366,40,2019,10552022.278552,780,480,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0,0,-4.4872055,11.242339,20
20190605192134,-1,1,40,2,1,66,5,-1,-1,-1,2,1,0,-1,-1,0,3,1,-1,1,3760576.452211,-1,2019,3817498.401389,535,82,1,5,0,0,0,0,0,0,75,547,0,135,0,0,60,0,5.645961,4.9519916,11
20190605192137,-1,1,43,2,1,24,2,2,2,-1,2,-1,0,1,57692,0,-1,3,-1,4,37551300.836461,-4,2019,42441263.5862,680,210,10,0,0,0,90,0,0,0,22,326,0,0,0,0,102,0,0.6628573,9.096264,15
20190605192141,-1,1,43,2,1,66,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,2486917.330628,-1,2019,2524560.544029,650,35,0,60,0,0,80,0,0,0,130,335,60,0,0,0,90,0,-9.104084,10.095486,4
20190605192143,-1,3,42,2,1,28,1,2,2,-1,2,1,1,1,67200,0,1,1,1,7,1759672.325729,40,2019,1405437.829233,605,315,120,0,0,0,0,0,0,0,110,290,0,0,0,0,0,0,-1.9655919,5.3111753,9
20190605192151,-1,3,40,2,1,57,1,2,-1,-1,2,-1,1,1,60900,0,-1,3,12,7,938982.865191,40,2019,921337.420723,510,265,0,0,0,0,195,0,0,0,35,305,0,0,0,0,130,0,-0.19795443,8.565951,15
20190605192152,-1,1,41,2,1,45,1,2,2,-1,2,1,1,2,9600,0,1,1,15,1,5061379.024338,12,2019,6381683.10238,1005,120,0,0,0,0,0,0,0,0,30,15,60,95,0,0,10,105,5.391021,5.946568,11
20190605192156,-1,1,39,2,1,53,1,2,-1,-1,2,-1,0,1,78400,0,-1,3,-1,6,20797431.98203,45,2019,14553493.108937,580,15,0,0,805,0,0,0,0,0,0,0,0,0,0,0,40,0,0.8445308,-4.426125,13
20190605192159,-1,1,40,2,1,71,4,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,2323169.509795,-1,2019,2158851.949397,680,85,20,0,0,0,0,0,0,0,45,370,0,0,0,0,240,0,1.8932642,13.416121,22
20190605192161,-1,1,45,2,1,74,1,2,-1,-1,2,1,0,2,19086,0,2,1,-1,7,3292661.96986,-4,2019,3084416.723447,480,335,0,30,0,0,25,0,0,0,50,155,0,0,260,0,105,0,7.193267,2.187134,6
20190605192166,-1,1,39,2,1,62,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,7465443.055507,-1,2019,10403809.783755,479,402,30,0,0,0,37,0,0,0,60,345,0,0,0,0,27,60,-3.490952,11.254348,20
20190605192169,-1,1,42,2,1,44,1,2,2,-1,1,1,1,1,152000,0,3,1,16,5,18118603.542144,40,2019,21133871.284301,510,0,0,0,465,0,0,0,0,0,60,300,0,0,0,0,90,15,-0.42899513,-4.999801,13
20190605192172,-1,1,43,2,1,72,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,1,2864072.792432,-1,2019,2661497.19385,510,480,0,0,0,0,0,0,0,0,90,210,0,60,0,0,90,0,4.530374,6.016817,11
20190605192173,-1,1,42,2,1,70,1,2,-1,-1,2,2,0,2,19230,0,-1,1,-1,2,10753852.465107,17,2019,12962154.732587,615,75,0,0,0,0,0,180,0,0,75,380,0,0,0,0,70,45,10.059215,9.129681,8
20190605192179,-1,1,40,2,2,50,5,-1,-1,-1,2,2,1,-1,-1,0,-1,1,17,6,17083088.549712,-1,2019,17343434.484355,625,0,0,185,0,0,0,0,0,0,30,450,0,0,0,0,90,60,-9.551152,9.80531,4
20190605192181,-1,1,39,2,1,65,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,4547393.200936,-1,2019,4845827.906148,595,25,0,0,0,0,0,0,0,0,20,775,0,15,0,0,10,0,0.5290886,15.441014,24
20190605192185,-1,1,40,2,2,36,1,2,2,-1,1,-1,0,1,62000,0,-1,3,-1,5,18001490.797413,40,2019,23658188.893984,555,5,0,0,550,0,20,0,0,0,60,225,0,0,0,0,25,0,0.5196099,-4.1711164,13
20190605192191,-1,1,43,1,1,41,1,2,2,-1,2,1,1,1,215642,0,1,1,4,1,4644206.435777,50,2019,5884427.544626,565,30,80,0,0,0,0,0,0,0,80,575,45,0,0,0,65,0,-0.6994528,14.05194,-1
20190605192204,-1,1,43,2,1,41,1,2,2,-1,1,1,2,1,230769,0,2,1,8,1,6158027.778412,40,2019,6346340.523715,630,0,0,0,0,0,0,0,0,0,60,750,0,0,0,0,0,0,-0.28600964,13.933461,-1
20190605192205,-1,1,44,2,1,60,1,2,-1,-1,1,2,0,1,288461,0,-1,1,-1,1,4699010.977112,40,2019,5752092.933481,540,240,5,0,0,0,25,0,20,0,0,333,0,100,60,0,117,0,6.3182154,3.12988,6
20190605192211,-1,1,39,2,1,64,5,-1,-1,-1,2,1,0,-1,-1,0,1,1,-1,3,14303682.924351,-1,2019,14048635.402131,205,228,15,40,0,0,38,0,0,0,75,560,105,0,0,0,174,0,-1.472594,13.036866,-1
20190605192212,-1,1,35,1,2,70,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,7,3749814.066321,-1,2019,4083914.599782,540,5,0,0,0,0,180,0,0,0,10,705,0,0,0,0,0,0,0.6021151,9.910071,16
20190605192213,-1,1,40,2,1,59,1,2,-1,-1,2,1,0,1,114807,0,1,1,-1,7,5425617.146821,45,2019,5873881.258706,660,50,0,30,0,0,30,0,0,0,50,450,0,0,0,0,170,0,-8.784963,10.425223,4
20190605192226,-1,2,44,2,1,63,1,2,-1,-1,1,-1,0,1,156923,0,-1,3,-1,7,1848478.293119,46,2019,2280960.319256,710,120,0,0,0,0,60,0,0,0,40,90,240,0,0,0,35,145,-3.7956336,8.298876,14
20190605192228,-1,1,39,2,1,70,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,7,5774748.569315,-1,2019,5633211.766901,585,420,0,0,0,0,0,0,0,0,195,150,0,60,0,0,30,0,4.492012,5.7707605,11
20190605192233,-1,1,46,2,1,47,1,2,2,-1,1,1,0,1,288461,0,1,2,-1,1,7293173.178464,50,2019,7818613.390688,520,120,0,0,0,0,0,0,0,0,120,0,330,0,120,0,230,0,-3.6803796,7.96647,14
20190605192235,-1,1,43,1,1,28,2,2,2,-1,2,-1,0,2,23076,0,-1,3,-1,5,34276664.533163,33,2019,36640468.223902,520,10,0,22,0,0,235,0,0,0,95,283,0,0,0,0,135,140,-0.03962704,9.079482,15
20190605192236,-1,1,42,2,1,40,1,2,2,-1,1,1,2,1,288461,0,1,1,13,3,16082944.321068,50,2019,17888156.701276,440,0,155,0,525,0,0,0,0,0,30,130,0,0,0,0,90,70,-1.343573,-1.3354272,3
20190605192237,-1,1,42,2,1,65,1,1,-1,-1,2,-1,0,1,15000,0,-1,3,-1,6,5032661.273284,44,2019,4416173.374086,577,257,0,0,459,0,0,0,0,0,45,60,0,0,0,0,42,0,0.23516645,-3.3513935,13
20190605192241,-1,2,39,2,1,68,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,4682893.689398,-1,2019,4990220.972521,540,200,0,0,0,0,0,0,0,0,150,475,0,45,0,0,30,0,5.225637,4.8848267,11
20190605192246,-1,1,33,1,1,39,5,-1,2,-1,2,1,4,-1,-1,0,1,1,7,2,25573850.888906,-1,2019,30238389.465603,660,315,0,0,0,0,0,0,0,0,30,375,0,0,0,60,0,0,1.681719,6.952983,10
20190605192248,-1,1,39,2,1,59,5,-1,-1,-1,2,2,0,-1,-1,0,-1,2,-1,7,11096690.7593,-1,2019,12510267.545626,690,80,60,0,0,0,0,0,0,0,30,520,0,0,0,0,0,60,1.5278243,14.805898,-1
20190605192254,-1,1,39,2,1,65,1,1,-1,-1,2,-1,0,1,69230,0,-1,3,-1,7,3943295.326007,52,2019,4202084.510532,535,158,0,0,210,0,0,0,0,0,57,314,0,0,30,60,42,34,2.325025,6.7670565,10
20190605192255,-1,1,43,2,1,72,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,7,3184224.682713,-1,2019,3067141.752522,510,370,0,0,0,0,60,0,0,0,120,360,0,0,0,0,20,0,-2.7704728,11.042655,-1
20190605192256,-1,1,32,1,1,54,1,2,-1,-1,2,2,1,1,40400,0,-1,1,13,1,3171325.252688,40,2019,3866948.075005,675,185,0,0,0,0,0,0,0,0,3,197,260,75,0,0,45,0,-3.9300694,8.197701,14
20190605192259,-1,1,44,2,4,24,1,2,2,-1,1,-1,0,1,64000,0,-1,3,-1,3,12230570.190513,40,2019,10705547.614897,513,50,0,0,488,120,1,0,0,0,50,60,30,0,0,0,128,0,-10.412791,1.5883677,0
20190605192264,-1,1,37,2,1,18,5,-1,2,-1,1,-1,1,-1,-1,0,-1,3,13,6,17763581.777905,-1,2019,12505207.49326,645,0,2,20,0,0,0,0,0,0,0,743,0,0,0,0,0,30,0.89538294,15.209691,24
20190605192269,-1,1,46,2,1,35,1,2,2,-1,2,-1,0,2,175000,0,-1,3,-1,1,3043746.612072,30,2019,3592643.174437,615,135,0,0,465,0,0,0,0,0,30,45,30,60,0,0,60,0,1.5762447,-3.9277928,13
20190605192270,-1,1,44,2,1,30,1,2,2,-1,2,1,0,1,119230,0,1,1,-1,5,22752327.393273,40,2019,20440126.306594,720,90,0,0,0,0,5,90,0,0,75,375,0,0,0,35,50,0,10.298467,9.493813,8
20190605192283,-1,2,39,2,6,36,1,2,1,2,2,1,3,2,21750,0,1,1,8,1,5354012.57399,-4,2019,7256873.449419,60,90,0,0,0,0,0,0,0,0,90,105,0,0,0,0,960,135,-0.5121542,10.763533,23
20190605192285,-1,1,39,2,1,30,1,2,2,-1,1,1,2,1,128000,0,2,1,4,7,7888398.359434,40,2019,6838257.218246,635,105,220,15,0,0,0,0,0,0,35,60,320,0,0,0,50,0,-2.5071688,6.424485,-1
20190605192287,-1,2,43,2,1,60,1,2,-1,-1,1,1,0,1,221153,0,1,1,-1,3,9295952.36215,45,2019,7634555.228544,510,125,0,0,590,0,10,35,0,0,70,0,0,15,0,0,85,0,10.949944,8.751661,7
20190605192288,-1,1,43,2,1,24,1,2,2,-1,2,1,0,1,44230,0,1,1,-1,7,10997363.708982,40,2019,9314336.813278,574,110,0,0,15,0,70,0,0,0,90,480,0,0,0,60,41,0,1.8934762,7.3305254,10
20190605192291,-1,1,40,1,1,56,1,2,-1,-1,1,-1,0,1,48000,0,-1,3,-1,1,2598650.75782,40,2019,2983476.970468,490,95,0,0,440,0,0,0,0,0,65,195,30,0,0,0,125,0,0.20957354,-2.058576,-1
20190605192296,-1,1,45,1,1,49,1,2,2,-1,1,1,0,1,112500,0,1,1,-1,1,3945006.626141,45,2019,4333108.988843,720,0,0,0,0,0,0,0,0,0,30,465,0,150,0,0,30,45,5.467264,5.6889005,11
20190605192297,-1,1,43,2,1,60,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,2,7611650.213288,-1,2019,6871477.66395,540,10,0,390,0,0,30,0,0,0,75,365,0,0,0,0,30,0,-9.555299,9.641024,4
20190605192300,-1,1,43,2,1,79,5,-1,-1,-1,2,1,0,-1,-1,0,3,1,-1,6,12988579.950406,-1,2019,11577819.044713,519,300,0,0,0,0,0,0,0,0,60,561,0,0,0,0,0,0,-2.739318,12.721101,-1
20190605192303,-1,1,39,1,1,63,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,2832605.659942,-1,2019,4152374.170138,555,300,0,60,0,0,60,0,0,0,75,215,0,0,0,15,100,60,-8.870495,9.824012,4
20190605192308,-1,1,44,2,1,38,2,2,2,-1,2,1,1,1,288461,0,1,1,5,7,4207543.281817,40,2019,4537359.056101,613,22,0,0,0,0,60,0,0,0,30,120,0,0,0,0,445,150,-0.3026778,10.549082,-1
20190605192312,-1,2,43,2,1,51,1,2,-1,-1,1,1,1,1,101923,0,1,1,16,1,6697253.307518,40,2019,6240708.965897,495,0,0,0,0,0,0,0,0,0,70,805,0,0,0,5,65,0,-0.8058693,14.321338,-1
20190605192322,-1,1,43,1,1,36,2,2,2,-1,2,1,2,1,40000,0,1,1,8,2,16188094.198204,40,2019,24121925.331194,580,380,20,0,0,0,60,0,0,0,80,310,0,0,0,0,10,0,-3.1766386,10.896759,20
20190605192325,-1,1,40,2,1,54,1,2,-1,-1,1,-1,0,1,144230,0,-1,3,-1,2,4622549.051176,45,2019,6365536.038246,500,105,0,0,555,0,0,0,0,0,15,225,0,0,0,0,40,0,0.28769273,-4.6466594,13
20190605192331,-1,1,43,2,4,71,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,1,5389082.561764,-1,2019,5149452.30526,470,105,0,0,0,0,0,0,0,0,55,763,17,0,0,30,0,0,-1.846794,13.542163,-1
20190605192332,-1,1,34,1,1,68,5,-1,-1,-1,2,-1,3,-1,-1,0,-1,3,8,6,35256938.839256,-1,2019,28171819.066734,310,383,237,0,0,0,30,0,0,0,120,300,0,0,0,0,60,0,-1.8571951,5.379261,9
20190605192340,-1,1,43,2,2,23,1,2,2,-1,1,-1,0,1,150000,0,-1,3,-1,7,16896293.391269,45,2019,15457863.750005,410,0,0,0,0,0,40,0,0,0,105,355,315,0,0,0,215,0,-3.7048182,7.9200277,14
20190605192341,-1,1,45,2,4,39,1,2,2,-1,2,1,2,1,266666,0,1,1,6,5,13113680.540787,40,2019,19494052.884887,535,290,45,0,60,0,0,0,0,0,30,120,0,0,0,0,270,90,-4.2666388,11.330952,20
20190605192344,-1,1,39,2,1,80,5,-1,-1,-1,2,-1,3,-1,-1,0,-1,3,4,4,16224786.759077,-1,2019,15923287.079878,660,10,85,0,0,0,0,0,0,0,30,645,0,0,0,10,0,0,1.4532851,14.854594,-1
20190605192346,-1,1,44,2,1,33,1,2,2,-1,2,1,0,1,153846,0,1,1,-1,1,7832043.186145,40,2019,8962237.381979,750,90,0,0,0,0,0,0,0,0,135,375,60,0,0,0,30,0,-2.7046332,9.120453,14
20190605192370,-1,1,46,2,4,31,1,2,2,-1,1,-1,0,1,125000,0,-1,3,-1,7,5347236.863073,55,2019,4809007.920288,515,205,0,0,365,0,30,0,0,0,90,120,75,0,0,0,40,0,0.29111606,-1.8781507,12
20190605192377,-1,1,43,2,1,41,1,2,2,-1,2,-1,2,1,48461,0,-1,3,8,7,1950340.518769,35,2019,2349251.977247,645,135,35,0,0,0,0,0,0,0,40,164,150,0,205,0,66,0,6.42845,2.143859,6
20190605192383,-1,1,43,2,4,54,1,2,-1,-1,1,1,1,1,288461,0,2,1,13,4,10232724.969031,40,2019,13193375.490091,520,0,0,0,400,0,30,0,0,0,85,125,0,0,0,0,280,0,-0.94310445,-3.589024,13
20190605192384,-1,1,39,2,1,80,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,7,6138103.844932,-1,2019,6357964.40331,580,53,0,6,0,0,145,0,0,0,20,561,0,0,0,0,75,0,0.62628734,9.88719,16
20190605192389,-1,1,44,2,1,62,1,2,-1,-1,1,1,0,1,230769,0,1,1,-1,3,15502554.681902,50,2019,12731897.20554,435,150,0,10,610,0,0,0,0,0,70,115,0,0,0,0,50,0,-0.45497242,-3.6192334,13
20190605192392,-1,1,42,2,2,37,1,2,2,-1,2,-1,1,1,171153,0,-1,3,9,1,2605215.146854,80,2019,2887231.797053,705,140,0,0,0,0,0,0,0,0,17,458,0,0,120,0,0,0,6.614098,2.3225024,6
20190605192395,-1,1,42,2,1,51,1,2,-1,-1,1,1,1,1,98000,0,1,1,5,7,4456121.716448,45,2019,4185797.265099,600,0,40,0,0,0,60,0,0,0,90,350,0,0,0,0,160,140,0.16271473,9.91385,-1
20190605192397,-1,2,39,2,1,52,4,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,4,7857771.867895,-1,2019,6358215.742036,528,150,0,20,30,0,0,0,0,0,120,584,0,0,0,0,8,0,-1.7070527,11.8926525,25
20190605192405,-1,1,40,2,1,70,1,2,-1,-1,1,2,0,2,9900,0,-1,1,-1,2,11118218.390174,14,2019,9096421.881583,706,70,0,0,402,0,0,5,0,0,60,100,0,0,0,0,51,46,2.0552864,-3.7711706,13
20190605192407,-1,2,44,2,1,85,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,5365933.391064,-1,2019,5294782.208955,645,197,0,0,0,0,0,0,0,0,75,378,0,125,0,0,20,0,5.067861,5.2787385,11
20190605192410,-1,1,46,2,1,31,1,2,2,-1,1,1,0,1,240384,0,1,2,-1,7,10126545.751121,60,2019,9107252.954999,390,130,0,0,570,0,0,0,0,0,120,230,0,0,0,0,0,0,-1.3449566,-3.7900562,13
20190605192412,-1,1,39,2,1,65,1,2,-1,-1,2,-1,0,1,73076,0,-1,3,-1,2,5001573.877951,40,2019,4707572.124745,390,50,0,0,600,0,10,0,0,0,30,150,0,0,0,0,90,120,-0.3895513,-4.37529,13
20190605192417,-1,1,43,2,6,24,1,2,2,-1,2,-1,0,1,106000,0,-1,3,-1,7,11183568.875026,40,2019,9472045.30404,857,377,0,0,0,0,16,0,0,0,16,95,0,0,0,0,79,0,2.5852244,10.867175,21
20190605192419,-1,1,43,2,1,77,5,-1,-1,-1,2,1,0,-1,-1,0,2,1,-1,7,7375981.129572,-1,2019,7336797.984979,510,170,0,120,0,0,0,0,0,0,55,448,0,0,0,0,32,105,-9.230914,9.690643,4
20190605192422,-1,1,40,2,1,70,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,1,4428381.870426,-1,2019,4231470.008093,520,45,0,0,0,0,0,0,0,0,50,800,0,0,0,25,0,0,-1.7805256,13.559488,-1
20190605192425,-1,1,35,2,1,15,5,-1,2,-1,1,-1,4,-1,-1,0,-1,3,11,1,9805226.217843,-1,2019,9475913.697347,590,0,0,5,0,0,0,0,0,0,65,160,400,0,0,0,220,0,-3.8194182,8.00236,14
20190605192428,-1,2,39,2,1,75,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,6,7700627.258862,-1,2019,6071320.355808,480,225,0,0,0,0,35,0,0,0,105,523,0,0,0,31,26,15,1.5575501,7.15609,10
20190605192432,-1,1,42,2,2,53,1,2,-1,-1,2,-1,0,1,98000,0,-1,3,-1,1,2387094.343065,-4,2019,2476409.838167,770,140,0,205,0,0,5,0,0,0,90,220,0,0,0,0,10,0,-9.518579,9.971184,4
20190605192437,-1,2,42,2,1,69,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,2,9443895.604989,-1,2019,10757984.367442,540,600,0,0,0,0,0,0,0,0,100,200,0,0,0,0,0,0,-3.5560749,11.026706,20
20190605192438,-1,1,39,1,1,65,1,2,-1,-1,1,2,0,2,40000,0,-1,1,-1,4,17306393.010269,20,2019,32989592.130354,440,0,0,0,205,0,10,0,0,0,75,255,0,0,285,0,130,40,6.7648454,2.011058,6
20190605192440,-1,2,40,2,2,75,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,1329997.748928,-1,2019,1370519.16357,660,265,0,0,0,0,0,0,0,0,51,222,0,144,0,90,0,8,3.7958508,5.6650147,11
20190605192442,-1,1,46,2,1,74,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,1,4578802.475254,-1,2019,4375202.029529,660,135,0,0,0,0,30,0,0,0,60,435,90,0,0,0,30,0,-3.9269724,8.745805,14
20190605192449,-1,2,37,2,2,74,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,2,7820260.515453,-1,2019,8341066.96557,540,30,0,0,0,0,385,0,0,0,25,440,0,0,0,0,20,0,0.2507623,8.946666,15
20190605192465,-1,1,43,2,1,42,1,2,2,-1,2,-1,1,1,94230,0,-1,3,7,1,1505744.525315,-4,2019,1799229.279091,695,205,55,0,0,0,60,0,0,0,110,275,0,0,0,0,40,0,-0.94057524,9.482029,15
20190605192467,-1,1,44,2,1,66,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,1,4573284.981802,-1,2019,4186488.305757,525,445,0,0,0,0,0,0,0,0,40,118,75,75,72,0,90,0,4.5341077,6.041839,11
